CD_A,PER,ENT,CON,V_SEL,N_HOG,N_REN,S3P1,S3P1_2,S3P2,S3P2_ES,S3P3,S3P4_1,S3P4_2,S3P4_3,S3P4_4,S3P4_5,S3P4_6,S3P4_7,S3P5,S3P5_ES,S3P6,S3P7,S3P7_1_1,S3P7_1_2,S3P7_1_3,S3P7_1_4,S3P7_1_5,S3P7_2_1,S3P7_2_2,S3P7_2_3,S3P7_2_4,S3P7_2_5,S3P8,S3P9,S3P10,S3P11_ES,S3P12_C,S3P12_ES,S3P13_ES,S3P14_C,S3P14_ES,S3P15,S4P1_1,S4P1_2,S4P1_3,S4P1_4,S4P1_5,S4P1_6,S4P1_7,S4P1_8,S4P1_1_1A,S4P1_1_2A,S4P1_1_3A,S4P1_1_4A,S4P1_1_5A,S4P1_1_6A,S4P1_1_7A,S4P1_1_8A,S4P1_1_ESA,S4P1_1_1B,S4P1_1_2B,S4P1_1_3B,S4P1_1_4B,S4P1_1_5B,S4P1_1_6B,S4P1_1_7B,S4P1_1_8B,S4P1_1_ESB,S4P1_1_1C,S4P1_1_2C,S4P1_1_3C,S4P1_1_4C,S4P1_1_5C,S4P1_1_6C,S4P1_1_7C,S4P1_1_8C,S4P1_1_ESC,S4P1_2_1,S4P1_2_2,S4P1_2_3,S4P1_2_4,S4P1_2_5,S4P1_2_6,S4P1_2_7,S4P2_1,S4P2_2,S4P2_3,S4P2_4,S4P2_5,S4P2_6,S4P2_7,S4P2_8,S4P3_1,S4P3_2,S4P3_3,S4P3_4,S4P3_5,S4P3_6,S4P3_7,S4P3_8,S4P3_9,S4P4,S4P4_1,S4P4_2,S4P4_3,S4P4_4,S4P5,S4P5_1,S4P5_2,S4P5_3,S4P5_4,S4P6,S4P6_1,S4P6_2,S4P6_3,S4P6_4,S4P6_5,S4P7,S4P7_1,S4P7_2,S4P7_3,S4P7_4,S4P7_5,S4P8,S4P8_1_1,S4P8_1_2,S4P8_1_ES,S4P9,S4P10,S4P10_1,S4P11_1,S4P11_2,S4P11_3,S4P11_4,S4P11_5,S4P11_6,S4P11_7,S4P11_8,S4P11_9,S4P11_10,S4P11_11,S4P11_12,S4P11_13,S4P11_14,S4P11_15,S4P11_16,S4P11_17,S4P11_ES,S4P12_1,S4P12_2,S4P12_3,S4P12_4,S4P12_5,S4P12_6,S4P12_7,S4P12_8,S4P12_9,S4P12_10,S4P12_1_1,S4P12_1_2,S4P12_1_3,S4P12_1_4,S4P12_1_5,S4P12_1_6,S4P12_1_7,S4P12_1_8,S4P12_1_9,S4P12_1_10,S4P12_1_ES,S4P12_2_1,S4P12_2_2,S4P12_2_3,S4P12_2_4,S4P12_2_5,S4P12_2_6,S4P12_2_7,S4P12_2_8,S4P12_2_ES,S4P13_1,S4P13_2,S4P13_3,S4P14_1,S4P14_2,S4P14_3,S4P14_4,S4P14_5,S4P14_6,S4P14_7,S4P14_8,S4P14_9,S4P14_10,S4P14_11,S4P14_12,S4P14_13,S4P14_14,S4P14_15,S4P14_16,S4P14_17,S4P15_1,S4P15_2,S4P15_3,S4P15_4,S4P15_5,S4P15_6,S4P15_7,S4P15_8,S4P15_9,S4P15_10,S4P15_11,S4P15_12,S4P15_13,S4P15_14,S4P15_15,S4P16_1,S4P16_2,S4P16_3,S4P16_4,S4P16_5,S4P16_6,S4P16_7,S4P17_1,S4P17_2,S4P17_3,S4P17_4,S4P17_5,S4P17_6,S4P17_7,S4P17_8,S4P17_9,S4P17_10,S4P17_11,S4P17_12,S4P17_13,S4P17_14,FAC
ww,1117,	01,40018,3,1,	01,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,"SURTIR MERCANCIA, REALIZAR INVENTARIO Y ACOMODAR",42,ENCARADO DE TIENDA DE ROPA,ROPA Y CALZADO ZONA OUTLET,46,VENTA Y COMPRA DE ROPA Y CALZADO PARA CABALLERO EN UN LOCAL,2,2,1,2,2,2,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,3,3,4,2,2,5,3,2,4,6,1,,,,5,1,,4,,,,,,,6,36,12,18,6,,,,,,,,1,2,,,1,1,12,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,,,1,3,3,3,3,3,5,7,7,10,10,10,7,3,10,2,5,5,8,8,4,3,4,2,2,4,2,4,4,4,4,4,3,3,2,1,1,1,2,2,1,1,3,1,2,3,2,2,3,3,2,2,2,2,1,2,5072
19,1117,	07,40012,1,1,	01,7,2,5341,LICENCIATURA EN DERECHO,3,1,1,2,1,1,2,2,2,,23,2,,,,,,2,2,1,2,2,1,,1,"ATENCION A CLIENTES, COBRAR EL SERVICIO A LOS CLIENTES EN UNA EMPRESA DE TRASLADO DE VALORES",31,EJECUTIVO DE CUENTAS,COMPAÑIA MEXICANA DE TRASLADO DE VALORES,56,AL SERVICIO DE TRASLADO DE VALORES EN CAMIONES BLINDADOS,2,2,3,2,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,2,2,2,3,3,3,2,2,3,2,4,6,3,1,2,5,,,,3,1,1,1,,,,,,,,,,,,,,,,,,,1,2,,,1,1,14,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,,1,2,2,2,2,2,2,1,1,1,,,,,,,,,,,,1,2,2,2,2,2,2,2,,1,1,1,8,9,8,9,9,9,10,10,8,10,8,10,10,9,10,10,10,3,4,4,3,2,2,2,2,2,2,4,2,2,2,3,3,1,1,3,4,3,3,3,1,2,3,3,3,2,3,3,3,2,1,2,2,2661
19,1117,	07,40012,3,1,	01,7,5,5334,CONTADURIA PUBLICA,3,1,1,2,1,2,2,2,1,,24,2,,,,,,2,2,1,2,2,3,5,,,,,,,,,3,3,3,3,2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,2,3,3,3,3,2,2,3,2,4,5,3,2,1,6,,,,10,4,,5,1,,,,,,1,3,,2,1,,,,,,,,1,1,4,,1,1,20,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,2,2,,2,2,2,2,2,2,2,2,1,1,,,,,,,,,,,,2,2,2,2,1,2,2,2,,1,1,1,5,7,5,8,9,8,8,8,6,7,7,8,8,5,9,8,9,3,3,4,2,1,2,2,3,2,2,3,2,2,1,2,2,1,1,3,4,2,2,1,1,2,3,2,2,3,2,3,3,1,1,2,3,2661
19,1117,	07,40012,4,1,	02,2,5,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,SE ENCARGA DE LA VIGILANCIA Y RONDAS EN LA FINCA,53,VELADOR,QUINTA SAN FRANCISCO,81,A LA VIGILANCIA Y RONDA DE LA QUINTA,2,1,3,4,4,4,3,3,4,2,1,2,2,2,2,2,2,,2,1,2,2,2,2,2,2,,2,1,2,2,2,2,2,2,,,,,,,,,2,3,4,4,4,3,3,4,1,3,5,4,2,6,,,,14,10,,4,,35,21,,14,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,2,1,,,,,,,,,,,,1,2,2,2,2,2,2,2,,4,3,2,3,10,10,8,10,10,10,10,10,10,10,10,10,8,10,9,9,2,2,2,2,1,1,2,2,1,1,3,1,2,2,2,5,2,2,2,2,2,2,3,3,2,3,2,2,3,3,3,3,2,2,3,3,5322
19,1117,	07,40027,3,1,	01,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,"VISIOTAS DOMICILIARIAS, DAR PLATICAS SOBRE APOYOS SOCIALES",25,OPERADOR POLITICO,H. CONGRESO DEL ESTADO,93,GENERA APOYOS A LA POBLACION QUE LE REQUIERE,2,2,1,3,3,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,3,3,3,3,2,3,6,4,2,3,5,1,,,,4,,,4,,10,,3,7,,,,,,,,,,,,,,2,,,,1,1,21,2,2,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,1,2,2,2,2,2,2,2,,1,1,1,5,5,3,3,8,5,3,3,5,10,7,10,7,5,5,10,10,3,3,2,3,1,2,1,3,2,3,3,3,2,2,3,2,1,1,3,1,2,2,2,3,1,1,1,1,2,2,3,3,3,1,1,3,4064
19,1117,	07,40027,2,1,	02,2,6,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,4,4,4,4,3,3,2,3,2,2,1,2,2,2,2,2,,2,2,1,2,2,2,2,2,,,,,,,,,,,2,2,1,2,2,2,2,4,4,4,4,4,4,3,3,,,,,,,1,,,14,4,,10,,14,10,,4,,,,,,,,,,,,,,2,,,,1,1,7,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,2,2,2,2,1,2,2,2,,5,5,5,7,10,7,11,11,11,9,9,9,11,11,10,10,7,10,11,11,5,5,3,5,2,2,5,5,2,2,3,2,5,5,2,5,5,5,5,5,5,5,3,3,2,2,3,2,3,3,3,3,3,2,3,3,4064
19,1117,	07,40027,5,1,	01,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,6,"LIMPIAR, ATENDER AL CLIENTE, COBRAR",42,ENCARGADA DEL NEGOCIO,"COMERCIO DE VENTA DE PERCING, TATTO SIN NOMBRE",81,"A LA COMPRA Y VENTA DE ARTICULOS DE PERCING, TATTO, ETC.",2,3,3,3,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,2,2,4,4,3,3,3,4,3,3,5,4,6,2,3,1,,,,12,3,,9,,6,1,,5,,,,,,,,,,,,,,2,,,,1,1,30,1,1,1,2,1,2,2,1,2,1,2,2,1,1,1,2,2,,1,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,,,,,,,,,,,1,1,2,6,8,6,8,7,7,8,8,7,8,9,10,7,7,11,7,10,3,3,4,3,3,3,3,4,3,4,3,3,3,5,3,2,3,2,3,3,2,4,2,2,2,3,3,3,3,3,3,3,2,2,3,3,2032
19,1117,	07,40027,1,1,	04,4,3,,,,,,,,,,,1,,17,2,,,,,,1,1,1,2,2,5,5,,,,,,,,,2,3,3,3,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,2,2,2,3,3,3,3,4,2,3,3,4,5,1,2,6,,,,6,1,,5,,,,,,,,,,,,,,,,,,,1,1,,,1,1,8,1,1,2,2,2,1,2,1,2,1,1,2,1,1,2,2,2,,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,2,2,2,2,1,2,2,2,,1,1,1,7,8,6,7,7,7,8,8,7,8,6,9,8,7,8,8,9,3,2,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,3,3,3,1,1,2,8128
19,1117,	07,40027,4,1,	01,4,3,,,,,,,,,,,1,,18,2,,,,,,2,2,2,2,1,1,,1,"CAPACITAR AL PERSONAL DE VENTAS, SUPERVISAR LAS RUTAS DE VENTA",42,ENCARGADO DE RUTAS DE VENTA,YAKULT,31,"A LA ELABORACION Y VENTA DE PROBIOTICOS A AUTOSERVICIOS, TIENDAS DE CONVENIENCIA, ETC.",1,3,3,1,3,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,1,1,3,3,2,3,2,3,2,2,2,3,6,1,4,5,,,,2,2,,,,12,6,,6,,3,4,1,2,1,,,,,,,,1,2,,,1,1,30,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,2,,1,1,1,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,,,,,,,,,,,1,1,1,8,10,8,8,9,8,8,9,9,8,8,10,9,9,9,8,8,2,2,3,2,2,3,2,2,2,3,2,2,3,2,3,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,3,1,2,2,2,4064
19,1117,	07,40029,2,1,	03,7,5,5331,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,3,1,1,2,1,1,2,2,2,,24,2,,,,,,1,1,2,1,1,1,,1,"SUPERVISA A AGENTES DE VENTAS, ATIENDE A LOS CLIENTES",42,OPERADOR DE SERVICIOS DE SEGUROS,GRUPO FINANCIERO INBURSA,52,"A PROPORCIONAR SERVICIO FINANCIERO, BANCARIOS Y SEGUROS PARTICULARES",2,3,3,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,2,1,2,2,1,1,2,3,3,1,4,5,2,1,3,6,,,,7,3,2,2,,,,,,,,,,,,,,,,,,,1,1,2,,1,1,56,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,,2,2,1,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,,,,,,,,,,,1,1,1,5,5,7,9,4,1,9,8,8,8,5,9,4,3,5,9,9,3,3,3,2,2,2,2,2,2,2,3,2,2,2,3,2,2,3,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,9288
19,1117,	07,40029,1,1,	03,7,7,5711,MEDICO CIRUJANO GENERAL,3,2,1,1,2,2,2,2,1,,22,2,,,,,,1,1,1,2,2,1,,1,ATENCION DE PARTOS,24,MEDICO DEL SERVICIO DE URGENCIAS DE GINECO OBSTRET,SECRETARIA DE SALUBRIDAD Y ASISTENCIA,62,BRINDAR ATENCI0ON MEDICA A POBLACION ABIERTA,1,3,3,2,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,3,2,2,2,3,3,2,3,5,2,4,3,6,1,,,,1,1,,,,1,,,1,,3,8,3,5,,,7,14,7,3,4,,1,1,2,,1,1,7,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,,1,2,2,2,2,2,1,1,1,1,,,,,,,,,,,,1,2,2,2,2,2,2,2,,1,4,1,7,7,5,8,7,8,8,7,8,7,5,9,9,5,5,9,9,3,4,4,3,2,2,3,3,3,4,4,2,2,2,2,2,2,1,3,3,3,2,1,2,1,1,1,2,1,1,2,3,1,1,2,2,6966
19,1117,	07,40029,3,1,	01,10,3,8312,DOCTORADO EN ESTUDIOS REGIONALES,5,2,2,2,1,1,2,2,1,,38,2,,,,,,1,1,1,1,1,1,,4,ASESORAMIENTO SOBRE DISEÑO DE IMAGEN A EMPRESAS,21,ASESORA DE IMAGEN DE EMPRESAS,ASESORAMIENTO DE IMAGEN DE EMPRESAS SIN NOMBRE,54,ASESORAMIENTO DE IMAGEN Y REMODELACION DE EMPRESAS,2,3,1,1,1,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1,4,2,3,2,2,4,3,3,4,5,3,1,6,2,,,,2,,,2,,,,,,,,,,,,,,,,,,,1,1,2,,1,1,30,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,PSICOLOGIA,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,,,,,,,,,,,1,1,1,3,7,6,6,5,7,8,7,4,9,6,8,7,6,4,9,9,3,3,3,2,2,2,3,3,3,4,4,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2322
19,1117,	07,40029,5,1,	04,9,3,7335,MAESTRIA EN ADMINISTRACION PUBLICA,4,2,2,2,1,1,2,2,2,,29,2,,,,,,1,1,1,2,2,1,,1,LLEVAR LA ADMISTRACION PUBLICA EN UNA DEPENDENCIA DE GOBIERNO DEL ESTADO DE CHIAPAS,21,ASESOR ADMINISTRATIVO DE GOBIERNO,GOBIERNO DEL ESTADO DE CHIAPAS,93,EJECUTAR POLITICAS PUBLICAS PARA LA POBLACION EN GENERAL,2,2,1,1,1,1,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,2,3,1,2,4,2,2,3,3,6,5,1,2,4,3,,,,10,5,1,3,1,2,2,,,,1,20,1,17,1,1,,,,,,,1,1,2,,1,1,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,,,,,,,,,,,1,4,1,9,8,8,7,4,9,9,9,2,10,9,10,10,9,8,10,10,2,3,4,3,1,1,2,2,1,3,3,2,2,1,4,1,1,2,3,2,1,1,2,1,2,2,1,1,3,3,3,3,3,1,1,3,9288
19,1117,	07,40029,4,1,	01,7,4,5335,LICENCIATURA EN CIENCIAS POLITICAS Y ADMINISTRACIO,3,1,1,1,1,1,2,2,1,,22,2,,,,,,1,1,1,2,2,1,,1,COORDINAR A PERSONAL DE DISTRITOS ELECTORALES FEDERALES E IMPARTIR CAPACITACION,12,VOCAL DE CAPACITACION ELECTORAL,INSTITUTO NACIONAL ELECTORAL INE,93,ORGANIZAR LAS ELECCIONES A NIVEL NACIONAL,1,2,1,1,3,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,1,2,3,1,3,2,2,2,4,5,1,3,6,,,,10,6,1,2,1,7,5,,2,,,,,,,,,,,,,,1,1,2,,1,1,40,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,2,,2,1,2,2,2,2,1,1,2,1,,,,,,,,,,,,2,2,2,2,1,2,2,2,,1,1,1,7,8,7,8,8,8,8,8,7,6,6,8,8,5,6,9,9,3,2,4,2,1,2,2,3,1,3,3,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,4644
19,1117,	07,40081,4,1,	01,7,3,5335,GESTION TURISTICA,3,2,2,2,2,1,2,2,1,,21,1,1,2,2,2,2,,,,,,4,5,,,,,,,,,4,4,3,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,1,2,2,2,2,2,2,3,3,3,4,5,2,3,6,1,,,,,,,,,3,1,,2,,,,,,,,2,3,1,,1,1,1,1,3,,1,1,10,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,,,,,,,,,,,1,1,1,8,9,6,7,4,6,9,9,8,8,7,10,9,6,8,9,10,2,3,4,2,2,1,1,2,2,2,3,2,2,2,2,1,1,1,2,3,2,2,1,2,1,1,1,1,1,2,2,2,1,1,2,2,4762
19,1117,	07,40081,5,1,	05,4,2,,,,,,,,,,,1,,17,1,1,1,2,1,2,,,,,,1,,1,"ATENCION A LOS CLIENTES, COBRAR EN CAJA EN UJNA TIENDA DE ACCESORIOS DE CELULARES",42,EMPLEADA DE MOSTRADOR DE TIENDA DE ACCESORIOS DE C,TIENDA DE ACCESORIOS DE CELULARES SIN NOMBRE,46,A LA COMPRA VENTA DE ACCESORIOS PARA TELEFONIA CELULAR,2,3,4,3,3,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,1,2,4,4,3,3,2,2,3,2,5,4,3,2,6,1,,,,,,,,,3,,,3,,,,,,,,2,5,2,,2,1,2,,,,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,2,2,2,2,2,2,2,,1,4,4,9,9,10,8,7,8,8,9,7,8,7,8,6,5,7,9,9,3,3,4,2,1,2,2,3,2,2,4,2,3,2,3,1,2,3,3,2,2,1,2,2,2,2,3,3,2,2,2,3,2,2,2,2,9524
19,1117,	07,40081,3,1,	05,4,3,,,,,,,,,,,1,,20,2,,,,,,1,1,1,1,1,1,,1,EMBOBINADO Y REBOMBEO DE AGUA PUBLICA,92,AYUDANTE DE OPERADOR DE MAQUINA DE REBOMBEO DE AGU,FIPASA,22,PROPORCIONA AL H. AYUNATAMIENTO EL SERVICIO DE REBOBINADO Y REBOMBEO DE LOS TUBOS DE AGUA DEL SERVIC,3,3,3,1,1,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,1,1,4,4,2,3,3,4,1,4,5,4,6,1,2,3,,,,3,3,,,,,,,,,1,1,,,1,,,,,,,,1,1,2,,1,1,15,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,,,,,,,,,,,1,1,1,1,10,5,5,8,5,10,10,2,2,2,9,1,1,1,10,10,3,3,4,4,3,2,2,4,3,4,4,1,1,1,2,2,1,1,3,4,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,1,7143
19,1117,	07,40081,2,1,	02,9,2,7113,MAESTRIA EN PSICOPEDAGOGIA,4,1,1,1,1,1,2,2,2,,27,2,,,,,,1,1,1,2,1,1,,1,OFRECER CREDITOS BANCARIOS A LOS CLIENTES EN UNA FINANCIERA,42,ASESOR DE CREDITO,FINANCIERA IMPULSARTE PARA CRECER,52,A DAR CREDITOS INDIVIDUALES O GRUPALES A LAS PERSONAS QUE LO SOLICITEN,2,2,2,2,2,2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,2,2,4,4,3,1,4,1,1,5,4,3,2,6,1,,,,15,5,3,6,1,9,6,,3,,1,1,,1,,,,,,,,,1,1,2,,1,1,40,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,,,,,,,,,,,1,1,2,1,10,1,10,10,5,10,10,10,9,2,9,10,6,9,10,10,3,3,4,3,1,1,1,3,3,2,4,2,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,2,3,4,1,2,2,4762
19,1117,	07,40081,1,1,	05,2,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,PESAR MATERIAL RECICLADO Y CARGARLO AL CAMION DE FORMA MANUALPARA EL TRASLADO,93,AYUDANTE DE CHOFER DE CAMION DE 3 TONELADAS,EMPRESA RECICLADORA REFICH,43,A LA COMPRA DE CARTON Y BOTELLAS DE PLASTICO PARA RECICLAJE Y LUEGO VENDERLOS,2,1,4,3,4,4,4,4,4,,,,,,,,,,2,2,2,2,1,2,2,2,,2,2,2,2,1,2,2,2,,2,2,2,2,2,2,2,1,3,3,4,4,4,4,4,2,4,3,6,1,5,,,,4,2,,2,,3,1,1,1,,,,,,,,1,4,1,2,1,,1,1,,,1,1,3,1,1,1,2,2,1,2,1,1,1,2,2,1,2,1,2,2,,1,2,1,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,,,,,,,,,,,1,3,1,5,9,8,3,1,2,7,8,2,10,8,5,5,1,3,5,8,2,1,3,4,2,3,1,3,2,4,3,2,1,2,4,1,2,4,3,1,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3,3,11905
19,1117,	07,40086,5,1,	02,7,4,5334,CONTADOR PUBLICO,3,2,1,2,2,1,2,2,2,,28,2,,,,,,2,2,2,2,2,1,,1,"CALCULO DE IMPUESTOS, CAPTURA EN EL PROGRAMA DE CONTROL",21,CONTADOR,ELECTRIC EQUIPMENT,43,DISTRBUIDOR MAYORISTA DE MATERIAL ELECTRICO,2,3,3,4,3,3,4,2,2,2,2,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,3,3,4,3,2,3,3,2,4,6,5,1,3,2,,,,4,,3,1,,,,,,,,,,,,,3,3,,3,,,1,2,,,1,1,40,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,,1,2,2,2,2,2,2,1,2,1,,,,,,,,,,,,2,2,2,2,1,2,2,2,,1,1,2,7,8,8,9,10,9,9,9,9,9,9,9,9,5,9,9,9,2,3,4,3,2,2,2,2,2,2,4,2,2,2,2,3,2,2,2,2,3,4,3,3,3,3,3,2,2,3,3,3,1,3,3,3,3872
19,1117,	07,40086,1,1,	01,7,4,5335,ADMINISTRACION DE EMPRESAS,3,2,1,1,1,1,1,2,2,,24,2,,,,,,2,2,1,1,1,1,,1,"ELABORACION DE FACTURAS, ELABORACION DE OFICIOS",31,PERSONAL ADMINISTRATIVO,GRUPO COMERCIAL CHEDRAUI,46,"A LA COMPRA Y VENTA DE ARTICULOS DE SUPERMERCADO, ELECTRONICOS, ROPA AL PUBLICO EN GENERAL",2,3,3,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,2,3,3,3,3,3,3,5,4,2,1,6,3,,,,4,3,,1,,,,,,,,,,,,,,,,,,,1,1,2,,1,1,20,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,2,,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,LLEVO A SU HIJA,,,,,,,,,,1,1,1,7,8,7,7,7,7,8,8,8,8,7,10,10,6,8,9,9,3,3,4,3,3,3,2,3,3,3,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,1,1,2,2,1936
19,1117,	07,40086,4,1,	03,7,2,5517,INGIENERIA EN SISTEMAS COMPUTACIONALES,3,1,1,1,2,2,2,1,2,,22,2,,,,,,2,2,1,2,1,1,,1,PREPARAR EL SISTEMA DE ILUMINACION Y SONIDO DE UN GRUPO DE SHOW ARTISTICO,26,TECNICO EN ILUMINACION,SONIDO MID NIGHT,53,AL SERVICIO DE LUZ Y SONIDO PARA EVENTOS ESPECIALES Y SOCIALES,2,2,4,3,4,3,1,3,3,,,,,,,,,,2,2,2,2,1,2,2,2,,,,,,,,,,,1,2,1,1,1,2,1,2,4,3,4,3,2,3,4,5,4,6,1,2,3,,,,21,7,2,12,,40,5,,35,,2,4,2,2,,,,,,,,,1,1,2,,1,1,50,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,,1,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,2,2,2,,,,,,,,,,,1,3,3,8,9,7,8,9,8,8,8,7,7,7,9,8,8,8,8,9,2,1,3,2,2,2,2,3,2,2,3,1,2,2,2,2,1,1,2,2,3,2,2,1,2,2,2,3,3,2,2,1,3,2,2,2,7744
19,1117,	07,40086,3,1,	04,7,1,5315,TRABAJO SOCIAL,3,1,1,1,1,1,1,2,2,,20,1,1,1,2,2,1,,,,,,4,5,,,,,,,,,2,2,3,3,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,3,3,2,3,2,2,3,2,5,6,3,1,4,,,,5,1,,3,1,8,2,,6,,1,4,2,2,,,,,,,,,1,1,3,,1,1,14,1,1,1,1,2,2,1,2,2,1,1,2,1,2,1,2,2,,1,1,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,,,,,,,,,,,1,1,1,8,9,8,8,8,8,9,9,9,9,9,10,10,9,9,9,9,1,1,3,2,1,2,1,2,2,2,2,1,1,1,2,2,2,1,1,2,3,1,1,1,2,2,2,2,2,1,2,3,1,1,2,2,7744
