CD_A,PER,ENT,CON,V_SEL,N_HOG,N_REN,EST_DIS,UPM_DIS,PAR,SEX,EDA,NAC_DIA,NAC_MES,NAC_ANIO,NIV,GRA,A_ESC,ELEGIDO,REELE,R_DEF,FACTOR,FAC18
"	04",1117,21,40056,3,1,"	04","	011","	00401",3,1,11,23,10,2006,2,5,,,,"	01",6097,
"	04",1117,21,40056,3,1,"	03","	011","	00401",3,1,19,12,10,1998,4,3,,1,,"	01",6097,18291
"	04",1117,21,40056,3,1,"	02","	011","	00401",2,2,42,7,12,1974,6,3,2,,,"	01",6097,
"	04",1117,21,40056,3,1,"	01","	011","	00401",1,1,40,28,7,1977,4,3,,,,"	01",6097,
"	04",1117,21,40056,2,1,"	02","	011","	00401",3,2,28,1,7,1989,7,2,3,1,,"	01",6097,12194
"	04",1117,21,40056,2,1,"	01","	011","	00401",1,2,55,8,3,1962,7,5,3,,,"	01",6097,
"	04",1117,21,40085,2,1,"	04","	010","	00402",4,2,2,30,9,2015,,,,,,"	01",5171,
"	04",1117,21,40085,5,1,"	03","	010","	00402",3,2,35,25,7,1982,9,3,4,1,,"	01",5171,15513
"	04",1117,21,40085,2,1,"	02","	010","	00402",4,2,35,15,6,1982,4,3,,,,"	01",5171,
"	04",1117,21,40085,2,1,"	01","	010","	00402",1,2,83,17,11,1933,2,4,,,,"	01",5171,
"	04",1117,21,40085,2,1,"	03","	010","	00402",4,1,34,15,6,1983,2,6,,1,,"	01",5171,15513
"	04",1117,21,40085,1,1,"	04","	010","	00402",3,1,7,22,12,2009,2,1,,,,"	01",5171,
"	04",1117,21,40085,1,1,"	03","	010","	00402",3,1,12,25,2,2005,2,6,,,,"	01",5171,
"	04",1117,21,40085,1,1,"	02","	010","	00402",2,2,24,24,4,1993,3,3,,,,"	01",5171,
"	04",1117,21,40085,1,1,"	01","	010","	00402",1,1,34,20,12,1982,3,3,,1,,"	01",5171,10342
"	04",1117,21,40085,4,1,"	01","	010","	00402",1,1,37,19,9,1980,7,1,3,1,,"	01",5171,10342
"	04",1117,21,40085,4,1,"	02","	010","	00402",2,2,32,12,4,1985,6,1,3,,,"	01",5171,
"	04",1117,21,40085,4,1,"	03","	010","	00402",3,2,13,31,7,2004,3,1,,,,"	01",5171,
"	04",1117,21,40085,4,1,"	04","	010","	00402",3,2,4,21,10,2013,,,,,,"	01",5171,
"	04",1117,21,40085,4,1,"	05","	010","	00402",3,2,1,6,9,2016,,,,,,"	01",5171,
"	04",1117,21,40085,5,1,"	01","	010","	00402",1,2,73,7,2,1944,2,1,,,,"	01",5171,
"	04",1117,21,40085,5,1,"	02","	010","	00402",2,1,64,10,11,1953,2,6,,,,"	01",5171,
"	04",1117,21,40085,3,1,"	01","	010","	00402",1,1,31,30,1,1986,3,3,,1,,"	01",5171,5171
"	04",1117,21,40108,2,1,"	03","	012","	00403",3,2,4,31,7,2013,,,,,,"	01",12718,
"	04",1117,21,40108,5,1,"	01","	012","	00403",1,1,47,23,8,1970,7,5,3,,,"	01",12718,
"	04",1117,21,40108,5,1,"	02","	012","	00403",2,2,49,19,1,1968,3,3,,1,,"	01",12718,25436
"	04",1117,21,40108,5,1,"	03","	012","	00403",3,1,17,2,2,2000,4,2,,,,"	01",12718,
"	04",1117,21,40108,4,1,"	01","	012","	00403",1,2,53,30,3,1964,3,3,,,,"	01",12718,
"	04",1117,21,40108,4,1,"	02","	012","	00403",3,2,35,13,11,1982,7,5,3,1,,"	01",12718,76308
"	04",1117,21,40108,4,1,"	03","	012","	00403",3,2,28,11,1,1989,7,5,3,,,"	01",12718,
"	04",1117,21,40108,4,1,"	04","	012","	00403",4,2,32,13,11,1985,4,3,,,,"	01",12718,
"	04",1117,21,40108,4,1,"	05","	012","	00403",3,2,38,13,11,1979,4,3,,,,"	01",12718,
"	04",1117,21,40108,4,1,"	06","	012","	00403",4,1,28,13,11,1989,4,3,,,,"	01",12718,
"	04",1117,21,40108,4,1,"	07","	012","	00403",4,1,12,27,8,2005,2,6,,,,"	01",12718,
"	04",1117,21,40108,3,1,"	01","	012","	00403",1,2,54,15,2,1963,7,5,3,,,"	01",12718,
"	04",1117,21,40108,3,1,"	02","	012","	00403",3,1,27,23,7,1990,7,5,3,,,"	01",12718,
"	04",1117,21,40108,3,1,"	03","	012","	00403",3,2,19,31,7,1998,7,1,3,1,,"	01",12718,38154
"	04",1117,21,40108,2,1,"	01","	012","	00403",1,1,28,14,7,1989,7,2,3,,,"	01",12718,
"	04",1117,21,40108,2,1,"	02","	012","	00403",2,2,29,27,8,1988,7,2,3,1,,"	01",12718,25436
"	04",1117,21,40154,1,1,"	01","	010","	00404",1,1,23,13,11,1994,2,5,,1,,"	01",6116,12232
"	04",1117,21,40154,5,1,"	03","	010","	00404",3,1,5,10,12,2011,1,2,,,,"	01",6116,
"	04",1117,21,40154,1,1,"	03","	010","	00404",3,1,3,14,9,2014,,,,,,"	01",6116,
"	04",1117,21,40154,3,1,"	01","	010","	00404",1,2,32,26,8,1985,,,,1,,"	01",6116,6116
"	04",1117,21,40154,3,1,"	02","	010","	00404",3,1,15,4,8,2002,3,2,,,,"	01",6116,
"	04",1117,21,40154,3,1,"	03","	010","	00404",3,2,13,26,11,2004,3,1,,,,"	01",6116,
"	04",1117,21,40154,3,1,"	04","	010","	00404",3,1,11,2,8,2006,2,4,,,,"	01",6116,
"	04",1117,21,40154,3,1,"	05","	010","	00404",3,1,6,26,6,2011,1,3,,,,"	01",6116,
"	04",1117,21,40154,2,1,"	01","	010","	00404",1,2,75,2,11,1942,,,,1,,"	01",6116,6116
"	04",1117,21,40154,4,1,"	01","	010","	00404",1,1,43,12,11,1973,2,6,,,,"	01",6116,
"	04",1117,21,40154,4,1,"	02","	010","	00404",2,2,37,12,1,1980,3,2,,1,,"	01",6116,12232
"	04",1117,21,40154,4,1,"	03","	010","	00404",3,1,14,30,3,2003,3,2,,,,"	01",6116,
"	04",1117,21,40154,4,1,"	04","	010","	00404",3,1,13,12,9,2004,2,6,,,,"	01",6116,
"	04",1117,21,40154,4,1,"	05","	010","	00404",3,1,10,23,2,2007,2,4,,,,"	01",6116,
"	04",1117,21,40154,5,1,"	01","	010","	00404",1,1,39,31,12,1977,7,5,3,,,"	01",6116,
"	04",1117,21,40154,5,1,"	02","	010","	00404",2,2,36,11,11,1981,4,3,,1,,"	01",6116,12232
"	04",1117,21,40154,1,1,"	02","	010","	00404",2,2,19,9,2,1998,3,3,,,,"	01",6116,
"	04",1117,21,40161,2,1,"	01","	011","	00405",1,2,33,15,5,1984,7,5,3,1,,"	01",8978,17956
"	04",1117,21,40161,2,1,"	02","	011","	00405",2,1,33,10,5,1984,7,5,3,,1,"	01",8978,
"	04",1117,21,40161,5,1,"	05","	011","	00405",4,2,,22,1,2017,,,,,,"	01",8978,
"	04",1117,21,40161,5,1,"	04","	011","	00405",4,1,1,9,3,2016,,,,,,"	01",8978,
"	04",1117,21,40161,5,1,"	03","	011","	00405",4,2,20,13,9,1997,4,3,,1,,"	01",8978,26934
"	04",1117,21,40161,5,1,"	02","	011","	00405",3,1,26,21,6,1991,7,5,3,,,"	01",8978,
"	04",1117,21,40161,5,1,"	01","	011","	00405",1,2,53,10,2,1964,2,6,,,,"	01",8978,
"	04",1117,21,40161,4,1,"	06","	011","	00405",3,2,,6,5,2017,,,,,,"	01",8978,
"	04",1117,21,40161,4,1,"	05","	011","	00405",4,1,3,9,10,2014,,,,,,"	01",8978,
"	04",1117,21,40161,4,1,"	04","	011","	00405",4,2,19,26,9,1998,4,3,,1,,"	01",8978,35912
"	04",1117,21,40161,4,1,"	03","	011","	00405",4,2,30,24,5,1987,7,5,3,,,"	01",8978,
"	04",1117,21,40161,4,1,"	02","	011","	00405",2,2,28,1,9,1989,7,5,3,,,"	01",8978,
"	04",1117,21,40161,4,1,"	01","	011","	00405",1,1,31,16,4,1986,7,5,3,,,"	01",8978,
"	04",1117,21,40161,2,1,"	03","	011","	00405",3,1,,7,6,2017,,,,,,"	01",8978,
"	04",1117,21,40161,1,1,"	01","	011","	00405",1,1,42,22,2,1975,7,5,3,1,,"	01",8978,17956
"	04",1117,21,40161,1,1,"	02","	011","	00405",2,2,45,17,1,1972,4,3,,,,"	01",8978,
"	04",1117,21,40168,2,1,"	01","	010","	00406",1,1,39,6,1,1978,3,3,,,,"	01",4146,
"	04",1117,21,40168,3,1,"	03","	010","	00406",4,2,32,10,5,1985,7,5,3,,,"	01",4146,
"	04",1117,21,40168,5,1,"	02","	010","	00406",3,1,16,13,11,2001,3,3,,,,"	01",4146,
"	04",1117,21,40168,5,1,"	01","	010","	00406",1,2,50,31,3,1967,2,6,,1,,"	01",4146,4146
"	04",1117,21,40168,4,1,"	04","	010","	00406",3,2,19,15,6,1998,7,1,3,,,"	01",4146,
"	04",1117,21,40168,2,1,"	03","	010","	00406",4,2,74,12,1,1943,2,4,,,,"	01",4146,
"	04",1117,21,40168,4,1,"	02","	010","	00406",4,2,49,7,1,1968,3,3,,1,,"	01",4146,16584
"	04",1117,21,40168,4,1,"	01","	010","	00406",1,2,57,27,4,1960,3,3,,,,"	01",4146,
"	04",1117,21,40168,3,1,"	02","	010","	00406",3,2,50,21,4,1967,3,3,,,,"	01",4146,
"	04",1117,21,40168,3,1,"	01","	010","	00406",1,2,80,13,11,1937,2,5,,1,,"	01",4146,12438
"	04",1117,21,40168,2,1,"	02","	010","	00406",4,2,37,8,5,1980,3,3,,1,,"	01",4146,12438
"	04",1117,21,40168,4,1,"	03","	010","	00406",3,2,19,16,6,1998,7,1,3,,,"	01",4146,
"	04",1117,21,40184,4,1,"	01","	010","	00407",1,2,65,5,11,1952,2,3,,,,"	01",6090,
"	04",1117,21,40184,5,1,"	06","	010","	00407",3,1,3,15,8,2014,,,,,,"	01",6090,
"	04",1117,21,40184,1,1,"	01","	010","	00407",1,1,28,8,10,1989,4,3,,1,,"	01",6090,12180
"	04",1117,21,40184,1,1,"	02","	010","	00407",2,2,24,15,11,1993,4,3,,,,"	01",6090,
"	04",1117,21,40184,1,1,"	03","	010","	00407",3,2,8,15,11,2009,2,2,,,,"	01",6090,
"	04",1117,21,40184,1,1,"	04","	010","	00407",3,2,5,15,6,2012,1,2,,,,"	01",6090,
"	04",1117,21,40184,2,1,"	01","	010","	00407",1,1,43,15,11,1974,3,3,,,,"	01",6090,
"	04",1117,21,40184,2,1,"	02","	010","	00407",2,2,44,15,11,1973,3,3,,,,"	01",6090,
"	04",1117,21,40184,2,1,"	03","	010","	00407",3,2,22,15,11,1995,3,3,,,,"	01",6090,
"	04",1117,21,40184,2,1,"	04","	010","	00407",3,1,20,15,11,1997,3,3,,1,,"	01",6090,24360
"	04",1117,21,40184,2,1,"	05","	010","	00407",3,1,15,2,10,2002,2,6,,,,"	01",6090,
"	04",1117,21,40184,3,1,"	01","	010","	00407",1,1,35,15,11,1982,3,3,,,,"	01",6090,
"	04",1117,21,40184,3,1,"	02","	010","	00407",2,2,30,29,11,1986,3,3,,1,,"	01",6090,12180
"	04",1117,21,40184,3,1,"	03","	010","	00407",3,2,11,15,11,2006,2,5,,,,"	01",6090,
"	04",1117,21,40184,3,1,"	04","	010","	00407",3,2,5,15,11,2012,1,2,,,,"	01",6090,
"	04",1117,21,40184,5,1,"	01","	010","	00407",1,1,43,5,11,1974,3,3,,,,"	01",6090,
"	04",1117,21,40184,5,1,"	02","	010","	00407",2,2,41,15,11,1976,3,3,,,,"	01",6090,
"	04",1117,21,40184,5,1,"	03","	010","	00407",3,1,21,5,6,1996,4,3,,1,,"	01",6090,24360
"	04",1117,21,40184,5,1,"	04","	010","	00407",3,2,18,15,11,1999,4,3,,,,"	01",6090,
"	04",1117,21,40184,5,1,"	05","	010","	00407",3,1,15,15,11,2002,3,3,,,,"	01",6090,
"	04",1117,21,40184,4,1,"	02","	010","	00407",3,1,23,7,12,1993,7,1,3,1,,"	01",6090,12180
"	04",1117,21,40194,4,1,"	01","	012","	00408",1,1,56,27,4,1961,7,5,3,,,"	01",13243,
"	04",1117,21,40194,2,1,"	02","	012","	00408",3,2,47,23,1,1970,7,5,3,,,"	01",13243,
"	04",1117,21,40194,4,1,"	03","	012","	00408",3,2,28,10,11,1988,9,2,4,1,,"	01",13243,52972
"	04",1117,21,40194,4,1,"	04","	012","	00408",3,1,25,27,6,1992,7,5,3,,,"	01",13243,
"	04",1117,21,40194,3,1,"	01","	012","	00408",1,1,44,23,5,1973,7,5,3,,,"	01",13243,
"	04",1117,21,40194,3,1,"	02","	012","	00408",2,2,36,13,1,1981,7,5,3,1,,"	01",13243,26486
"	04",1117,21,40194,3,1,"	03","	012","	00408",3,1,6,31,12,2010,2,1,,,,"	01",13243,
"	04",1117,21,40194,3,1,"	04","	012","	00408",3,1,,16,1,2017,,,,,,"	01",13243,
"	04",1117,21,40194,2,1,"	03","	012","	00408",3,2,45,26,5,1972,4,3,,1,,"	01",13243,39729
"	04",1117,21,40194,2,1,"	04","	012","	00408",4,1,13,2,10,2004,3,1,,,,"	01",13243,
"	04",1117,21,40194,5,1,"	01","	012","	00408",1,1,48,23,11,1968,7,5,3,1,,"	01",13243,26486
"	04",1117,21,40194,5,1,"	02","	012","	00408",2,2,38,25,6,1979,7,5,3,,,"	01",13243,
"	04",1117,21,40194,5,1,"	03","	012","	00408",3,1,10,11,10,2007,2,3,,,,"	01",13243,
"	04",1117,21,40194,5,1,"	04","	012","	00408",3,1,8,11,12,2008,2,2,,,,"	01",13243,
"	04",1117,21,40194,2,1,"	01","	012","	00408",1,2,69,13,2,1948,3,3,,,,"	01",13243,
"	04",1117,21,40194,4,1,"	02","	012","	00408",2,2,53,11,12,1963,7,5,3,,,"	01",13243,
"	04",1117,21,40223,4,1,"	01","	010","	00409",1,2,53,2,5,1964,4,2,,1,,"	01",4847,9694
"	04",1117,21,40223,2,1,"	03","	010","	00409",4,1,18,10,4,1999,4,3,,1,,"	01",4847,14541
"	04",1117,21,40223,4,1,"	02","	010","	00409",3,2,29,7,8,1988,7,5,3,,,"	01",4847,
"	04",1117,21,40223,2,1,"	02","	010","	00409",2,2,22,17,8,1995,3,3,,,,"	01",4847,
"	04",1117,21,40223,2,1,"	01","	010","	00409",1,1,30,12,11,1987,3,3,,,,"	01",4847,
"	04",1117,21,40223,5,1,"	06","	010","	00409",3,2,13,24,11,2004,1,1,,,,"	01",4847,
"	04",1117,21,40223,5,1,"	05","	010","	00409",3,2,6,24,11,2011,1,2,,,,"	01",4847,
"	04",1117,21,40223,5,1,"	04","	010","	00409",3,2,12,24,11,2005,2,6,,,,"	01",4847,
"	04",1117,21,40223,5,1,"	03","	010","	00409",3,1,14,24,11,2003,3,2,,,,"	01",4847,
"	04",1117,21,40223,5,1,"	02","	010","	00409",2,2,34,24,11,1983,3,1,,1,,"	01",4847,9694
"	04",1117,21,40223,5,1,"	01","	010","	00409",1,1,41,15,5,1976,3,3,,,,"	01",4847,
"	04",1117,21,40223,1,1,"	08","	010","	00409",4,2,9,21,10,2008,2,4,,,,"	01",4847,
"	04",1117,21,40223,1,1,"	01","	010","	00409",1,1,68,18,7,1949,4,3,,,,"	01",4847,
"	04",1117,21,40223,1,1,"	02","	010","	00409",2,2,65,30,6,1952,2,6,,1,,"	01",4847,24235
"	04",1117,21,40223,1,1,"	03","	010","	00409",3,2,42,2,5,1975,4,3,,,,"	01",4847,
"	04",1117,21,40223,1,1,"	04","	010","	00409",3,2,33,16,10,1984,4,3,,,,"	01",4847,
"	04",1117,21,40223,1,1,"	05","	010","	00409",4,1,23,2,7,1994,4,3,,,,"	01",4847,
"	04",1117,21,40223,1,1,"	06","	010","	00409",4,1,16,4,4,2001,4,2,,,,"	01",4847,
"	04",1117,21,40223,1,1,"	07","	010","	00409",4,1,11,16,12,2005,2,5,,,,"	01",4847,
"	04",1117,21,40254,1,1,"	04","	011","	00410",3,1,5,4,8,2012,1,2,,,,"	01",6416,
"	04",1117,21,40254,1,1,"	03","	011","	00410",3,1,7,8,3,2010,2,1,,,,"	01",6416,
"	04",1117,21,40254,1,1,"	02","	011","	00410",2,2,29,3,11,1988,4,3,,1,,"	01",6416,12832
"	04",1117,21,40254,1,1,"	01","	011","	00410",1,1,29,19,6,1988,4,3,,,1,"	01",6416,
"	04",1117,21,40254,4,1,"	01","	011","	00410",1,2,55,16,7,1962,2,6,,,,"	01",6416,
"	04",1117,21,40254,2,1,"	02","	011","	00410",3,1,5,2,5,2012,1,1,,,,"	01",6416,
"	04",1117,21,40254,2,1,"	01","	011","	00410",1,1,29,8,11,1988,4,3,,1,,"	01",6416,6416
"	04",1117,21,40254,4,1,"	03","	011","	00410",3,1,27,7,7,1990,3,3,,,,"	01",6416,
"	04",1117,21,40254,4,1,"	02","	011","	00410",3,1,30,26,8,1987,3,1,,1,,"	01",6416,19248
"	04",1117,21,40254,2,1,"	03","	011","	00410",3,1,4,1,11,2013,,,,,,"	01",6416,
"	04",1117,21,40352,1,1,"	02","	011","	00411",2,2,40,21,10,1977,7,5,3,1,,"	01",6243,12486
"	04",1117,21,40352,1,1,"	03","	011","	00411",3,1,9,11,7,2008,2,3,,,,"	01",6243,
"	04",1117,21,40352,5,1,"	03","	011","	00411",3,1,16,1,1,2001,4,1,,,,"	01",6243,
"	04",1117,21,40352,5,1,"	02","	011","	00411",4,1,26,25,10,1991,2,4,,,,"	01",6243,
"	04",1117,21,40352,5,1,"	01","	011","	00411",1,2,50,10,11,1967,3,3,,1,,"	01",6243,12486
"	04",1117,21,40352,1,1,"	01","	011","	00411",1,1,41,20,10,1976,7,5,3,,1,"	01",6243,
"	04",1117,21,40352,3,1,"	05","	011","	00411",3,2,12,11,3,2005,2,6,,,,"	01",6243,
"	04",1117,21,40352,3,1,"	04","	011","	00411",3,1,15,13,11,2002,3,3,,,,"	01",6243,
"	04",1117,21,40352,3,1,"	03","	011","	00411",3,1,17,30,8,2000,4,2,,,,"	01",6243,
"	04",1117,21,40352,3,1,"	02","	011","	00411",2,2,43,28,10,1974,7,5,3,1,,"	01",6243,12486
"	04",1117,21,40352,3,1,"	01","	011","	00411",1,1,43,28,10,1974,7,5,3,,1,"	01",6243,
"	04",1117,21,40352,2,1,"	03","	011","	00411",3,1,4,16,2,2013,,,,,,"	01",6243,
"	04",1117,21,40352,2,1,"	02","	011","	00411",3,2,13,30,3,2004,3,1,,,,"	01",6243,
"	04",1117,21,40352,2,1,"	01","	011","	00411",1,2,41,1,5,1976,7,5,3,1,,"	01",6243,6243
"	04",1117,21,40352,4,1,"	04","	011","	00411",3,1,16,20,10,2001,3,3,,,,"	01",6243,
"	04",1117,21,40352,4,1,"	03","	011","	00411",3,2,19,16,6,1998,4,3,,1,,"	01",6243,18729
"	04",1117,21,40352,4,1,"	02","	011","	00411",2,2,45,23,9,1972,7,5,3,,,"	01",6243,
"	04",1117,21,40352,4,1,"	01","	011","	00411",1,1,45,20,6,1972,4,3,,,,"	01",6243,
"	04",1117,21,40352,1,1,"	04","	011","	00411",3,1,4,11,6,2013,,,,,,"	01",6243,
"	04",1117,21,40353,3,1,"	05","	010","	00412",3,2,8,18,8,2009,2,2,,,,"	01",5811,
"	04",1117,21,40353,3,1,"	02","	010","	00412",2,2,49,3,12,1967,7,3,3,,,"	01",5811,
"	04",1117,21,40353,3,1,"	03","	010","	00412",3,2,21,4,9,1996,7,3,3,1,,"	01",5811,23244
"	04",1117,21,40353,5,1,"	03","	010","	00412",3,1,30,27,5,1987,4,3,,,,"	01",5811,
"	04",1117,21,40353,5,1,"	02","	010","	00412",2,2,53,9,10,1964,3,3,,1,,"	01",5811,17433
"	04",1117,21,40353,5,1,"	01","	010","	00412",1,1,63,26,8,1954,4,1,,,,"	01",5811,
"	04",1117,21,40353,4,1,"	05","	010","	00412",3,1,7,5,12,2009,2,2,,,,"	01",5811,
"	04",1117,21,40353,4,1,"	04","	010","	00412",3,1,15,11,7,2002,3,3,,,,"	01",5811,
"	04",1117,21,40353,4,1,"	03","	010","	00412",3,2,18,9,8,1999,4,3,,1,,"	01",5811,17433
"	04",1117,21,40353,4,1,"	02","	010","	00412",2,2,36,8,6,1981,3,3,,,,"	01",5811,
"	04",1117,21,40353,4,1,"	01","	010","	00412",1,1,36,16,12,1980,2,3,,,,"	01",5811,
"	04",1117,21,40353,2,1,"	04","	010","	00412",4,1,64,8,11,1953,2,6,,1,,"	01",5811,17433
"	04",1117,21,40353,2,1,"	03","	010","	00412",3,1,2,29,11,2014,,,,,,"	01",5811,
"	04",1117,21,40353,2,1,"	02","	010","	00412",3,1,22,8,5,1995,7,1,3,,,"	01",5811,
"	04",1117,21,40353,2,1,"	01","	010","	00412",1,2,39,7,12,1977,2,6,,,,"	01",5811,
"	04",1117,21,40353,3,1,"	01","	010","	00412",1,1,50,29,3,1967,6,3,2,,,"	01",5811,
"	04",1117,21,40353,3,1,"	04","	010","	00412",3,1,23,4,9,1994,7,3,3,,,"	01",5811,
"	04",1117,21,40393,4,1,"	01","	011","	00413",1,2,67,26,3,1950,4,3,,1,,"	01",7231,7231
"	04",1117,21,40393,5,1,"	01","	011","	00413",1,2,36,1,6,1981,4,3,,1,,"	01",7231,7231
"	04",1117,21,40393,5,1,"	02","	011","	00413",3,2,13,2,5,2004,3,1,,,,"	01",7231,
"	04",1117,21,40393,5,1,"	03","	011","	00413",3,2,6,31,8,2011,1,3,,,,"	01",7231,
"	04",1117,21,40393,1,1,"	01","	011","	00413",1,1,53,23,4,1964,2,5,,,,"	01",7231,
"	04",1117,21,40393,1,1,"	02","	011","	00413",2,2,56,13,4,1961,2,6,,1,,"	01",7231,21693
"	04",1117,21,40393,1,1,"	03","	011","	00413",3,1,31,29,7,1986,7,3,3,,,"	01",7231,
"	04",1117,21,40393,2,1,"	01","	011","	00413",1,1,70,24,10,1947,6,3,1,,,"	01",7231,
"	04",1117,21,40393,2,1,"	02","	011","	00413",2,2,63,20,7,1954,6,3,2,,,"	01",7231,
"	04",1117,21,40393,2,1,"	03","	011","	00413",3,2,41,17,9,1976,5,3,3,1,,"	01",7231,28924
"	04",1117,21,40393,2,1,"	04","	011","	00413",3,2,41,17,9,1976,6,3,2,,,"	01",7231,
"	04",1117,21,40393,2,1,"	05","	011","	00413",3,2,7,10,12,2009,2,2,,,,"	01",7231,
"	04",1117,21,40400,5,1,"	04","	011","	00414",3,1,8,28,10,2009,2,3,,,,"	01",8061,
"	04",1117,21,40400,1,1,"	01","	011","	00414",1,2,65,28,8,1952,2,3,,1,,"	01",8061,8061
"	04",1117,21,40400,3,1,"	01","	011","	00414",1,1,71,26,10,1946,2,6,,1,,"	01",8061,8061
"	04",1117,21,40400,4,1,"	01","	011","	00414",1,2,68,1,4,1949,6,3,3,1,,"	01",8061,24183
"	04",1117,21,40400,5,1,"	03","	011","	00414",3,2,16,9,11,2001,3,3,,,,"	01",8061,
"	04",1117,21,40400,4,1,"	03","	011","	00414",3,1,34,20,4,1983,7,5,3,,1,"	01",8061,
"	04",1117,21,40400,5,1,"	01","	011","	00414",1,2,41,17,8,1976,10,3,5,1,,"	01",8061,16122
"	04",1117,21,40400,5,1,"	02","	011","	00414",2,2,41,1,6,1976,8,2,4,,,"	01",8061,
"	04",1117,21,40400,4,1,"	02","	011","	00414",3,2,35,15,4,1982,7,4,3,,1,"	01",8061,
"	04",1117,21,40424,1,1,"	04","	010","	00415",3,1,11,20,9,2006,2,5,,,,"	01",5701,
"	04",1117,21,40424,1,1,"	03","	010","	00415",3,2,18,17,4,1999,4,2,,,,"	01",5701,
"	04",1117,21,40424,5,1,"	01","	010","	00415",1,1,48,8,11,1969,3,3,,1,,"	01",5701,11402
"	04",1117,21,40424,5,1,"	02","	010","	00415",2,2,38,21,8,1979,2,6,,,,"	01",5701,
"	04",1117,21,40424,5,1,"	03","	010","	00415",3,1,12,16,8,2005,2,6,,,,"	01",5701,
"	04",1117,21,40424,2,1,"	01","	010","	00415",1,2,59,7,11,1958,2,3,,1,,"	01",5701,5701
"	04",1117,21,40424,4,1,"	01","	010","	00415",1,1,33,13,7,1984,7,5,3,,,"	01",5701,
"	04",1117,21,40424,4,1,"	02","	010","	00415",2,2,32,9,6,1985,7,5,3,1,,"	01",5701,11402
"	04",1117,21,40424,4,1,"	03","	010","	00415",3,1,7,30,7,2010,2,1,,,,"	01",5701,
"	04",1117,21,40424,1,1,"	02","	010","	00415",2,2,40,7,11,1977,3,3,,1,,"	01",5701,17103
"	04",1117,21,40424,1,1,"	01","	010","	00415",1,1,40,28,5,1977,,,,,,"	01",5701,
"	04",1117,21,40424,3,1,"	01","	010","	00415",1,2,44,5,4,1973,7,5,3,1,,"	01",5701,5701
"	04",1117,21,40441,4,1,"	05","	010","	00416",3,1,16,5,9,2001,3,3,,,,"	01",6656,
"	04",1117,21,40441,4,1,"	04","	010","	00416",3,1,23,9,5,1994,3,3,,1,,"	01",6656,33280
"	04",1117,21,40441,4,1,"	03","	010","	00416",3,2,24,9,5,1993,3,3,,,,"	01",6656,
"	04",1117,21,40441,4,1,"	02","	010","	00416",2,2,44,1,7,1973,3,3,,,,"	01",6656,
"	04",1117,21,40441,4,1,"	01","	010","	00416",1,1,53,17,2,1964,3,3,,,,"	01",6656,
"	04",1117,21,40441,4,1,"	09","	010","	00416",4,2,84,2,4,1933,2,2,,,,"	01",6656,
"	04",1117,21,40441,4,1,"	08","	010","	00416",4,1,5,8,10,2012,1,2,,,,"	01",6656,
"	04",1117,21,40441,4,1,"	07","	010","	00416",4,2,7,25,7,2010,2,1,,,,"	01",6656,
"	04",1117,21,40441,1,1,"	04","	010","	00416",3,1,2,23,11,2015,,,,,,"	01",6656,
"	04",1117,21,40441,1,1,"	03","	010","	00416",3,1,4,16,4,2013,,,,,,"	01",6656,
"	04",1117,21,40441,1,1,"	02","	010","	00416",2,2,24,23,11,1993,4,3,,,,"	01",6656,
"	04",1117,21,40441,1,1,"	01","	010","	00416",1,1,37,23,11,1980,3,1,,1,,"	01",6656,13312
"	04",1117,21,40441,3,1,"	03","	010","	00416",3,2,21,14,12,1995,7,4,3,1,,"	01",6656,19968
"	04",1117,21,40441,3,1,"	02","	010","	00416",2,2,43,16,11,1974,3,3,,,,"	01",6656,
"	04",1117,21,40441,3,1,"	01","	010","	00416",1,1,43,28,6,1974,3,3,,,,"	01",6656,
"	04",1117,21,40441,5,1,"	02","	010","	00416",3,1,38,2,11,1979,7,4,3,,,"	01",6656,
"	04",1117,21,40441,5,1,"	01","	010","	00416",1,2,67,26,10,1950,3,3,,1,,"	01",6656,13312
"	04",1117,21,40441,2,1,"	05","	010","	00416",3,2,4,20,5,2013,,,,,,"	01",6656,
"	04",1117,21,40441,2,1,"	04","	010","	00416",3,2,11,3,5,2006,2,5,,,,"	01",6656,
"	04",1117,21,40441,2,1,"	03","	010","	00416",3,1,17,5,11,2000,4,1,,,,"	01",6656,
"	04",1117,21,40441,2,1,"	02","	010","	00416",2,2,36,13,7,1981,3,3,,,,"	01",6656,
"	04",1117,21,40441,4,1,"	06","	010","	00416",3,1,13,5,10,2004,3,1,,,,"	01",6656,
"	04",1117,21,40441,2,1,"	01","	010","	00416",1,1,38,22,7,1979,2,6,,1,,"	01",6656,13312
"	04",1117,21,40504,5,1,"	03","	010","	00417",3,1,9,15,3,2008,2,3,,,,"	01",6746,
"	04",1117,21,40504,1,1,"	06","	010","	00417",3,2,5,16,4,2012,1,2,,,,"	01",6746,
"	04",1117,21,40504,5,1,"	01","	010","	00417",1,2,40,15,3,1977,3,3,,1,,"	01",6746,6746
"	04",1117,21,40504,2,1,"	03","	010","	00417",3,1,20,1,5,1997,4,3,,,,"	01",6746,
"	04",1117,21,40504,2,1,"	04","	010","	00417",3,2,18,7,3,1999,3,3,,,,"	01",6746,
"	04",1117,21,40504,2,1,"	05","	010","	00417",3,2,9,10,11,2008,2,3,,,,"	01",6746,
